timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707550755957,56,"cat/cdn/shop/products/6_e8245edd-2bf2-498d-82bf-47643292ea71.jpg-3,439",200,OK,Load Thread Group 2-2,bin,true,,153032,1406,5,16,https://supertails.com/cdn/shop/products/6_e8245edd-2bf2-498d-82bf-47643292ea71.jpg?v=1696494545,51,0,0
1707550755987,41,"cat/cdn/shop/products/Frame6-2022-12-16T131339.952.png-3,327",200,OK,Load Thread Group 2-4,bin,true,,96810,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131339.952.png?v=1696600275,38,0,0
1707550755012,1019,"cat/pages/cat-products-3,201",200,OK,Load Thread Group 2-5,text,true,,148158,1458,5,16,https://supertails.com/pages/cat-products,1006,0,0
1707550755980,52,"cat/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png-3,452",200,OK,Stress Thread Group 3-2,bin,true,,127569,1410,10,16,https://supertails.com/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png?v=1696496818,49,0,0
1707550755996,40,"cat/cdn/shop/files/Back.png-3,449",200,OK,Stress Thread Group 3-3,bin,true,,65609,1369,10,16,https://supertails.com/cdn/shop/files/Back.png?v=1706607396,39,0,0
1707550755998,45,"cat/cdn/shop/files/image598_1_1_1.png-3,444",200,OK,Load Thread Group 2-1,bin,true,,65683,1379,5,16,https://supertails.com/cdn/shop/files/image598_1_1_1.png?v=1706160601,43,0,0
1707550755998,45,"cat/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png-3,458",200,OK,Smoke Thread Group 1-1,bin,true,,44133,1410,1,16,https://supertails.com/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png?v=1697117888,43,0,0
1707550756005,46,"cat/cdn/shop/products/Frame8_41751579-f231-4187-a8a7-631737ebd9db.jpg-3,443",200,OK,Load Thread Group 2-3,bin,true,,200944,1411,5,16,https://supertails.com/cdn/shop/products/Frame8_41751579-f231-4187-a8a7-631737ebd9db.jpg?v=1696494554,41,0,0
1707550756002,57,"cat/cdn/shop/t/462/assets/pagefly.bc58673e.css-3,265",200,OK,Stress Thread Group 3-5,text,true,,7452,1361,10,16,https://supertails.com/cdn/shop/t/462/assets/pagefly.bc58673e.css?v=60749442741763067811707419906,57,0,0
1707550756014,51,"cat/cdn/shop/products/Frame8_41751579-f231-4187-a8a7-631737ebd9db.jpg-3,443",200,OK,Load Thread Group 2-2,bin,true,,200954,1411,5,16,https://supertails.com/cdn/shop/products/Frame8_41751579-f231-4187-a8a7-631737ebd9db.jpg?v=1696494554,44,0,0
1707550756028,38,"cat/cdn/shop/products/Frame6-2022-12-16T131414.981.png-3,329",200,OK,Load Thread Group 2-4,bin,true,,83981,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131414.981.png?v=1696600282,36,0,0
1707550756032,43,"cat/cdn/shop/t/462/assets/pagefly.bc58673e.css-3,265",200,OK,Load Thread Group 2-5,text,true,,7462,1361,5,16,https://supertails.com/cdn/shop/t/462/assets/pagefly.bc58673e.css?v=60749442741763067811707419906,43,0,0
1707550756037,42,"cat/cdn/shop/files/Front_2.png-3,448",200,OK,Stress Thread Group 3-3,bin,true,,59050,1372,10,16,https://supertails.com/cdn/shop/files/Front_2.png?v=1706607397,40,0,0
1707550756043,42,"cat/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png-3,461",200,OK,Smoke Thread Group 1-1,bin,true,,58729,1409,1,16,https://supertails.com/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png?v=1706159831,41,0,0
1707550756043,47,"cat/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png-3,422",200,OK,Load Thread Group 2-1,bin,true,,51769,1412,5,16,https://supertails.com/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png?v=1701262044,46,0,0
1707550756032,67,"cat/cdn/shop/products/Group532-687777.png-3,453",200,OK,Stress Thread Group 3-2,bin,true,,150411,1383,10,16,https://supertails.com/cdn/shop/products/Group532-687777.png?v=1696496826,63,0,0
1707550756066,36,"cat/cdn/shop/products/Frame6-2022-12-16T131604.291.png-3,330",200,OK,Load Thread Group 2-4,bin,true,,63275,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131604.291.png?v=1696600298,34,0,0
1707550756059,53,"cat/checkouts/internal/preloads.js-3,267",200,OK,Stress Thread Group 3-5,text,true,,1852,1357,10,16,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,53,0,0
1707550754078,2042,"search/collections/cat-litter-supplies-2,997",200,OK,Stress Thread Group 3-8,text,true,,211953,1464,10,16,https://supertails.com/collections/cat-litter-supplies,1601,0,0
1707550756076,52,"cat/checkouts/internal/preloads.js-3,267",200,OK,Load Thread Group 2-5,text,true,,1852,1357,5,16,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,52,0,0
1707550756090,41,"cat/cdn/shop/products/Group529_1.jpg-3,450",200,OK,Load Thread Group 2-1,bin,true,,54183,1378,5,16,https://supertails.com/cdn/shop/products/Group529_1.jpg?v=1696496773,40,0,0
1707550756080,54,"cat/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png-3,452",200,OK,Stress Thread Group 3-3,bin,true,,127717,1410,10,16,https://supertails.com/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png?v=1696496818,49,0,0
1707550756085,52,"cat/cdn/shop/products/Group530-208719-167488.png-3,457",200,OK,Smoke Thread Group 1-1,bin,true,,210035,1390,1,16,https://supertails.com/cdn/shop/products/Group530-208719-167488.png?v=1696496834,46,0,0
1707550756100,42,"cat/cdn/shop/files/Frame872.png-3,460",200,OK,Stress Thread Group 3-2,bin,true,,49964,1373,10,16,https://supertails.com/cdn/shop/files/Frame872.png?v=1699879153,41,0,0
1707550756102,45,"cat/cdn/shop/products/Frame6-2022-12-16T134024.752.png-3,336",200,OK,Load Thread Group 2-4,bin,true,,91728,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134024.752.png?v=1696600102,42,0,0
1707550753865,2283,"search/collections/cat-litter-supplies-2,997",200,OK,Stress Thread Group 3-9,text,true,,212413,1464,10,16,https://supertails.com/collections/cat-litter-supplies,2038,0,0
1707550755848,307,"cat/cart-3,428",200,OK,Stress Thread Group 3-1,text,true,,4029,1299,10,16,https://supertails.com/cart?t=1707545693734&view=ajax,307,0,0
1707550755801,354,"offer/.well-known/shopify/monorail/unstable/produce_batch-3,121",200,OK,Stress Thread Group 3-7,,true,,1120,2599,10,16,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,354,0,0
1707550756112,51,"cat/cdn/shop/products/Frame6-2022-12-16T130032.278.png-3,277",200,OK,Stress Thread Group 3-5,bin,true,,78506,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130032.278.png?v=1696600018,49,0,0
1707550756129,41,"cat/cdn/shop/products/Frame6-2022-12-16T130032.278.png-3,277",200,OK,Load Thread Group 2-5,bin,true,,78498,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130032.278.png?v=1696600018,40,0,0
1707550756138,40,"cat/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg-3,464",200,OK,Smoke Thread Group 1-1,bin,true,,75592,1406,1,16,https://supertails.com/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg?v=1706159831,37,0,0
1707550756134,45,"cat/cdn/shop/products/Group532-687777.png-3,453",200,OK,Stress Thread Group 3-3,bin,true,,150417,1383,10,16,https://supertails.com/cdn/shop/products/Group532-687777.png?v=1696496826,40,0,0
1707550756147,37,"cat/cdn/shop/products/Frame6-2022-12-16T134055.359.png-3,334",200,OK,Load Thread Group 2-4,bin,true,,63125,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134055.359.png?v=1696600092,36,0,0
1707550756142,44,"cat/cdn/shop/products/Group531-478553-625416.png-3,456",200,OK,Stress Thread Group 3-2,bin,true,,68726,1390,10,16,https://supertails.com/cdn/shop/products/Group531-478553-625416.png?v=1696496830,43,0,0
1707550756132,55,"cat/cdn/shop/files/Back.png-3,449",200,OK,Load Thread Group 2-1,bin,true,,65605,1369,5,16,https://supertails.com/cdn/shop/files/Back.png?v=1706607396,54,0,0
1707550756155,49,"cat/cdn/shop/files/image598_1_1_1.png-3,444",200,OK,Stress Thread Group 3-1,bin,true,,65683,1379,10,16,https://supertails.com/cdn/shop/files/image598_1_1_1.png?v=1706160601,47,0,0
1707550756163,49,"cat/cdn/shop/products/Frame6-2022-12-16T125719.156.png-3,269",200,OK,Stress Thread Group 3-5,bin,true,,62249,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125719.156.png?v=1696599985,47,0,0
1707550755873,339,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,258",200,OK,Stress Thread Group 3-4,,true,,1126,1898,10,16,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,339,0,0
1707550756170,43,"cat/cdn/shop/products/Frame6-2022-12-16T125719.156.png-3,269",200,OK,Load Thread Group 2-5,bin,true,,62257,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125719.156.png?v=1696599985,42,0,0
1707550756180,42,"cat/cdn/shop/files/Frame872.png-3,460",200,OK,Stress Thread Group 3-3,bin,true,,50098,1373,10,16,https://supertails.com/cdn/shop/files/Frame872.png?v=1699879153,40,0,0
1707550756184,40,"cat/cdn/shop/products/Frame12821.png-3,333",200,OK,Load Thread Group 2-4,bin,true,,143397,1378,5,16,https://supertails.com/cdn/shop/products/Frame12821.png?v=1696600319,36,0,0
1707550756178,47,"cat/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg-3,466",200,OK,Smoke Thread Group 1-1,bin,true,,90007,1406,1,16,https://supertails.com/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg?v=1706159831,45,0,0
1707550756187,44,"cat/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png-3,458",200,OK,Stress Thread Group 3-2,bin,true,,44135,1410,10,16,https://supertails.com/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png?v=1697117888,43,0,0
1707550756187,45,"cat/cdn/shop/files/Front_2.png-3,448",200,OK,Load Thread Group 2-1,bin,true,,59045,1372,5,16,https://supertails.com/cdn/shop/files/Front_2.png?v=1706607397,44,0,0
1707550756205,45,"cat/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png-3,422",200,OK,Stress Thread Group 3-1,bin,true,,51763,1412,10,16,https://supertails.com/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png?v=1701262044,44,0,0
1707550756213,43,"cat/cdn/shop/products/Frame6-2022-12-16T125613.917.png-3,276",200,OK,Load Thread Group 2-5,bin,true,,91839,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125613.917.png?v=1696599994,41,0,0
1707550756212,51,"cat/cdn/shop/products/Frame6-2022-12-16T125613.917.png-3,276",200,OK,Stress Thread Group 3-5,bin,true,,91843,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125613.917.png?v=1696599994,48,0,0
1707550756222,42,"cat/cdn/shop/products/Group531-478553-625416.png-3,456",200,OK,Stress Thread Group 3-3,bin,true,,68720,1390,10,16,https://supertails.com/cdn/shop/products/Group531-478553-625416.png?v=1696496830,41,0,0
1707550756225,48,"cat/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg-3,465",200,OK,Smoke Thread Group 1-1,bin,true,,90207,1406,1,16,https://supertails.com/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg?v=1706159831,46,0,0
1707550756212,64,"cat/cdn/shop/products/Frame6-2022-12-16T130152.757.png-3,280",200,OK,Stress Thread Group 3-4,bin,true,,127340,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130152.757.png?v=1696600042,59,0,0
1707550756231,46,"cat/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png-3,461",200,OK,Stress Thread Group 3-2,bin,true,,58725,1409,10,16,https://supertails.com/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png?v=1706159831,45,0,0
1707550756233,52,"cat/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png-3,452",200,OK,Load Thread Group 2-1,bin,true,,127571,1410,5,16,https://supertails.com/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png?v=1696496818,49,0,0
1707550756224,69,"cat/cdn/shop/products/Frame12820.png-3,332",200,OK,Load Thread Group 2-4,bin,true,,126934,1378,5,16,https://supertails.com/cdn/shop/products/Frame12820.png?v=1696600311,66,0,0
1707550756251,49,"cat/cdn/shop/products/Group529_1.jpg-3,450",200,OK,Stress Thread Group 3-1,bin,true,,54185,1378,10,16,https://supertails.com/cdn/shop/products/Group529_1.jpg?v=1696496773,48,0,0
1707550756265,41,"cat/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png-3,458",200,OK,Stress Thread Group 3-3,bin,true,,44127,1410,10,16,https://supertails.com/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png?v=1697117888,40,0,0
1707550756257,54,"cat/cdn/shop/products/Frame6-2022-12-16T130127.289.png-3,278",200,OK,Load Thread Group 2-5,bin,true,,121089,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130127.289.png?v=1696600030,51,0,0
1707550756264,53,"cat/cdn/shop/products/Frame6-2022-12-16T130127.289.png-3,278",200,OK,Stress Thread Group 3-5,bin,true,,121087,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130127.289.png?v=1696600030,50,0,0
1707550755987,333,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,179",200,OK,Stress Thread Group 3-6,,true,,1116,3598,10,16,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,333,0,0
1707550756278,47,"cat/cdn/shop/products/Group530-208719-167488.png-3,457",200,OK,Stress Thread Group 3-2,bin,true,,209894,1390,10,16,https://supertails.com/cdn/shop/products/Group530-208719-167488.png?v=1696496834,41,0,0
1707550756274,58,"cat/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg-3,467",200,OK,Smoke Thread Group 1-1,bin,true,,68323,1406,1,16,https://supertails.com/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg?v=1706159831,56,0,0
1707550756294,39,"cat/cdn/shop/products/Frame6-2022-12-16T134400.650.png-3,339",200,OK,Load Thread Group 2-4,bin,true,,127338,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134400.650.png?v=1696600115,35,0,0
1707550756277,57,"cat/cdn/shop/products/Frame6-2022-12-16T125848.071.png-3,285",200,OK,Stress Thread Group 3-4,bin,true,,84456,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125848.071.png?v=1696600061,55,0,0
1707550756286,49,"cat/cdn/shop/products/Group532-687777.png-3,453",200,OK,Load Thread Group 2-1,bin,true,,150419,1383,5,16,https://supertails.com/cdn/shop/products/Group532-687777.png?v=1696496826,44,0,0
1707550756307,41,"cat/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png-3,461",200,OK,Stress Thread Group 3-3,bin,true,,58735,1409,10,16,https://supertails.com/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png?v=1706159831,39,0,0
1707550756301,63,"cat/cdn/shop/files/Back.png-3,449",200,OK,Stress Thread Group 3-1,bin,true,,65607,1369,10,16,https://supertails.com/cdn/shop/files/Back.png?v=1706607396,61,0,0
1707550756065,299,"cat/cart-3,428",200,OK,Load Thread Group 2-2,text,true,,4027,1299,5,16,https://supertails.com/cart?t=1707545693734&view=ajax,299,0,0
1707550756325,51,"cat/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg-3,464",200,OK,Stress Thread Group 3-2,bin,true,,75587,1406,10,16,https://supertails.com/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg?v=1706159831,49,0,0
1707550756333,46,"cat/cdn/shop/products/6_34cda4f4-7361-403c-975d-45db0fdb130b.jpg-3,468",200,OK,Smoke Thread Group 1-1,bin,true,,66192,1406,1,16,https://supertails.com/cdn/shop/products/6_34cda4f4-7361-403c-975d-45db0fdb130b.jpg?v=1706159831,45,0,0
1707550756334,46,"cat/cdn/shop/products/Frame6-2022-12-16T134332.427.png-3,342",200,OK,Load Thread Group 2-4,bin,true,,121088,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134332.427.png?v=1696600127,43,0,0
1707550756334,49,"cat/cdn/shop/products/Frame6-2022-12-16T125808.853.png-3,283",200,OK,Stress Thread Group 3-4,bin,true,,96763,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125808.853.png?v=1696600054,46,0,0
1707550756335,52,"cat/cdn/shop/files/Frame872.png-3,460",200,OK,Load Thread Group 2-1,bin,true,,50100,1373,5,16,https://supertails.com/cdn/shop/files/Frame872.png?v=1699879153,51,0,0
1707550756365,52,"cat/cdn/shop/files/Front_2.png-3,448",200,OK,Stress Thread Group 3-1,bin,true,,59053,1372,10,16,https://supertails.com/cdn/shop/files/Front_2.png?v=1706607397,50,0,0
1707550756365,57,"cat/cdn/shop/files/image598_1_1_1.png-3,444",200,OK,Load Thread Group 2-2,bin,true,,65692,1379,5,16,https://supertails.com/cdn/shop/files/image598_1_1_1.png?v=1706160601,55,0,0
1707550756377,48,"cat/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg-3,466",200,OK,Stress Thread Group 3-2,bin,true,,89996,1406,10,16,https://supertails.com/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg?v=1706159831,46,0,0
1707550756348,78,"cat/cdn/shop/products/Group530-208719-167488.png-3,457",200,OK,Stress Thread Group 3-3,bin,true,,209894,1390,10,16,https://supertails.com/cdn/shop/products/Group530-208719-167488.png?v=1696496834,71,0,0
1707550756383,52,"cat/cdn/shop/products/Frame6-2022-12-16T130100.385.png-3,295",200,OK,Stress Thread Group 3-4,bin,true,,63278,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130100.385.png?v=1696600069,51,0,0
1707550756388,47,"cat/cdn/shop/products/Group531-478553-625416.png-3,456",200,OK,Load Thread Group 2-1,bin,true,,68871,1390,5,16,https://supertails.com/cdn/shop/products/Group531-478553-625416.png?v=1696496830,45,0,0
1707550756381,77,"cat/cdn/shop/products/Frame6-2022-12-16T134119.928.png-3,344",200,OK,Load Thread Group 2-4,bin,true,,97173,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134119.928.png?v=1696600157,75,0,0
1707550756418,44,"cat/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png-3,452",200,OK,Stress Thread Group 3-1,bin,true,,127567,1410,10,16,https://supertails.com/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png?v=1696496818,39,0,0
1707550756422,44,"cat/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png-3,422",200,OK,Load Thread Group 2-2,bin,true,,51771,1412,5,16,https://supertails.com/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png?v=1701262044,42,0,0
1707550756435,42,"cat/cdn/shop/products/Frame6-2022-12-16T141429.079.png-3,296",200,OK,Stress Thread Group 3-4,bin,true,,69523,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141429.079.png?v=1696600860,40,0,0
1707550756426,55,"cat/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg-3,465",200,OK,Stress Thread Group 3-2,bin,true,,90206,1406,10,16,https://supertails.com/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg?v=1706159831,52,0,0
1707550756436,45,"cat/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png-3,458",200,OK,Load Thread Group 2-1,bin,true,,44133,1410,5,16,https://supertails.com/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png?v=1697117888,44,0,0
1707550756426,55,"cat/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg-3,464",200,OK,Stress Thread Group 3-3,bin,true,,75586,1406,10,16,https://supertails.com/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg?v=1706159831,53,0,0
1707550756156,342,"offer/.well-known/shopify/monorail/unstable/produce_batch-3,123",200,OK,Stress Thread Group 3-7,,true,,1114,3419,10,16,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,342,0,0
1707550756460,40,"cat/cdn/shop/products/Frame6-2022-12-16T134239.952.png-3,343",200,OK,Load Thread Group 2-4,bin,true,,78945,1396,5,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134239.952.png?v=1696600145,38,0,0
1707550756466,39,"cat/cdn/shop/products/Group529_1.jpg-3,450",200,OK,Load Thread Group 2-2,bin,true,,54039,1378,5,16,https://supertails.com/cdn/shop/products/Group529_1.jpg?v=1696496773,38,0,0
1707550756463,55,"cat/cdn/shop/products/Group532-687777.png-3,453",200,OK,Stress Thread Group 3-1,bin,true,,150415,1383,10,16,https://supertails.com/cdn/shop/products/Group532-687777.png?v=1696496826,47,0,0
1707550756481,45,"cat/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg-3,467",200,OK,Stress Thread Group 3-2,bin,true,,68329,1406,10,16,https://supertails.com/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg?v=1706159831,44,0,0
1707550756481,45,"cat/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png-3,461",200,OK,Load Thread Group 2-1,bin,true,,58727,1409,5,16,https://supertails.com/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png?v=1706159831,44,0,0
1707550756478,52,"cat/cdn/shop/products/Frame6-2022-12-16T141710.895.png-3,301",200,OK,Stress Thread Group 3-4,bin,true,,93157,1396,10,16,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141710.895.png?v=1696600926,49,0,0
1707550756482,49,"cat/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg-3,466",200,OK,Stress Thread Group 3-3,bin,true,,89998,1406,10,16,https://supertails.com/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg?v=1706159831,46,0,0
